ip,name,country_id,city,version,error,dnssec,reliability,checked_at,created_at
85.93.215.125,,LU,,,,false,0.88,2019-04-10T09:51:26Z,2015-01-11T12:29:48Z
213.123.251.87,host213-123-251-87.in-addr.btopenworld.com.,GB,Derby,,,true,0.75,2019-04-10T09:51:26Z,2015-01-11T12:32:31Z
69.95.71.91,host-69-95-71-91.ind.choiceone.net.,US,Spotswood,Microsoft DNS 6.0.6002 (17725FAC),,false,0.91,2019-04-10T09:51:26Z,2015-01-11T12:34:04Z
91.220.110.130,vpn.wurth.is.,IS,Reykjavik,dnsmasq-2.55,,false,0.93,2019-04-10T09:51:26Z,2015-01-11T12:36:01Z
37.139.11.137,smnldns1.smartydns.com.,NL,Amsterdam,SmartyDNS 1.0.1,,false,0.92,2019-04-10T09:51:26Z,2015-01-11T12:37:59Z
37.186.196.238,37-186-196-238.ip270.fastwebnet.it.,IT,Guidonia,Microsoft DNS 6.1.7601 (1DB15CD4),,false,0.88,2019-04-10T09:51:26Z,2015-01-11T12:40:02Z
212.234.34.121,,FR,Auriol,dnsmasq-2.15,,false,0.83,2019-04-10T09:51:26Z,2015-01-11T12:40:02Z
195.97.74.43,,GR,Athens,,,false,0.53,2019-04-10T09:51:27Z,2015-01-11T12:41:51Z
190.181.112.131,190.181.112.131.nortech.com.ar.,AR,Esteban Echeverria,,,false,0.85,2019-04-10T09:51:28Z,2015-01-11T12:43:06Z
195.88.74.2,,BG,,,,true,0.89,2019-04-10T09:51:27Z,2015-01-11T12:43:26Z
62.169.90.238,62.169.90.238.rev.optimus.pt.,PT,,,,false,0.79,2019-04-10T09:51:30Z,2015-01-11T12:44:09Z
188.226.215.113,,NL,Amsterdam,dnsmasq-2.59,,false,0.92,2019-04-10T09:51:26Z,2015-01-11T12:47:39Z
94.153.241.134,94-153-241-134.ip.kyivstar.net.,UA,Kulykiv,,,false,0.89,2019-04-10T09:51:27Z,2015-01-11T12:49:48Z
185.19.57.208,powered-by.xenosite.net.,NL,Ureterp,,,false,0.87,2019-04-10T09:51:31Z,2015-01-11T12:52:31Z
72.14.186.159,li52-159.members.linode.com.,US,Dallas,dnsmasq-2.45,,true,0.79,2019-04-10T09:51:28Z,2015-01-11T12:53:57Z
222.122.179.41,mail.greenkorea.co.kr.,KR,Seoul,,,true,0.90,2019-04-10T09:51:31Z,2015-01-11T12:55:34Z
59.25.140.33,,KR,Daegu,,,false,0.83,2019-04-10T09:51:32Z,2015-01-11T12:58:58Z
62.44.3.3,ns.profik.net.,CZ,Pilsen,,,false,0.94,2019-04-10T09:51:30Z,2015-01-11T12:59:09Z
88.208.192.79,server88-208-192-79.live-servers.net.,GB,,Microsoft DNS 6.0.6002 (17725FAC),,false,0.86,2019-04-10T09:51:27Z,2015-01-11T13:01:20Z
211.175.82.100,,KR,,,,false,0.87,2019-04-10T09:51:33Z,2015-01-11T13:04:41Z
211.11.77.179,p8051-ipbfpfx02okayamaima.okayama.ocn.ne.jp.,JP,,,,true,0.85,2019-04-10T09:51:30Z,2015-01-11T13:06:36Z
115.187.206.191,bexley.life-medical.com.au.,AU,Frankston,Microsoft DNS 6.1.7601 (1DB15EC5),,false,0.88,2019-04-10T09:51:30Z,2015-01-11T13:07:31Z
209.135.43.12,w216554dnss0002.usi.net.,US,,9.9.9-S7,,false,0.95,2019-04-10T09:51:28Z,2015-01-11T13:08:36Z
203.201.60.5,mx.belltele.in.,IN,Bengaluru,9.9.5-3ubuntu0.1-Ubuntu,,true,0.92,2019-04-10T09:51:29Z,2015-01-11T13:12:31Z
59.125.138.156,59-125-138-156.HINET-IP.hinet.net.,TW,,,,false,0.88,2019-04-10T09:51:30Z,2015-01-11T13:15:00Z
202.73.57.58,a-best.net.,SG,Singapore,,,false,0.42,2019-04-10T09:51:30Z,2015-01-11T13:15:00Z
212.199.181.219,212.199.181.219.static.012.net.il.,IL,Holon,,,false,0.88,2019-04-10T09:51:29Z,2015-01-11T13:16:27Z
59.120.166.2,nagios.fwd.com.tw.,TW,,9.3.4-P1,,false,0.87,2019-04-10T09:51:30Z,2015-01-11T13:18:20Z
83.14.125.206,eav206.internetdsl.tpnet.pl.,PL,Wola Filipowska,,,false,0.87,2019-04-10T09:51:29Z,2015-01-11T13:23:00Z
88.183.180.32,boi69-1-88-183-180-32.fbx.proxad.net.,FR,Legny,dnsmasq-2.59,,false,0.90,2019-04-10T09:51:29Z,2015-01-11T13:23:51Z
83.17.92.230,ank230.internetdsl.tpnet.pl.,PL,Warsaw,,,false,0.89,2019-04-10T09:51:30Z,2015-01-11T13:25:10Z
77.68.40.39,smtp.newcastleone.net.,GB,,Microsoft DNS 6.0.6002 (17725FAC),,false,0.90,2019-04-10T09:51:29Z,2015-01-11T13:26:18Z
193.40.12.216,aardla140.net.ut.ee.,EE,Tartu,,,false,0.86,2019-04-10T09:51:29Z,2015-01-11T13:26:30Z
213.229.188.142,dns1.atlassolutions.net.,ES,Matadepera,named,,true,0.91,2019-04-10T09:51:30Z,2015-01-11T13:27:03Z
190.64.140.243,r190-64-140-243.ir-static.anteldata.net.uy.,UY,Montevideo,,,false,0.89,2019-04-10T09:51:31Z,2015-01-11T13:31:14Z
195.168.217.242,aa2.makro.ba.cust.gts.sk.,SK,Bratislava,,,false,0.93,2019-04-10T09:51:30Z,2015-01-11T13:31:46Z
218.38.243.196,,KR,,,,false,0.89,2019-04-10T09:51:35Z,2015-01-11T13:32:34Z
83.218.85.162,,SE,Moelndal,,,false,0.88,2019-04-10T09:51:30Z,2015-01-11T13:33:43Z
92.127.156.70,ws.92.127.156.70.nsk.sibirtelecom.ru.,RU,,Microsoft DNS 6.0.6002 (17724D35),,false,0.89,2019-04-10T09:51:31Z,2015-01-11T13:35:37Z
93.88.137.198,,RU,Voronezh,,,false,0.91,2019-04-10T09:51:31Z,2015-01-11T13:39:08Z
103.8.27.15,,MY,,,,false,0.92,2019-04-10T09:51:32Z,2015-01-11T13:39:37Z
194.126.207.17,194-126-207-17.komster.pl.,PL,Poznan,,,false,0.88,2019-04-10T09:51:31Z,2015-01-11T13:40:47Z
64.61.49.44,static-64-61-49-44.isp.broadviewnet.net.,US,East Bridgewater,Microsoft DNS 6.0.6002 (17724D35),,false,0.86,2019-04-10T09:51:31Z,2015-01-11T13:44:58Z
83.173.91.12,,FR,,,,false,0.86,2019-04-10T09:51:31Z,2015-01-11T13:46:45Z
212.162.182.74,static-212-162-182-74.cust.tele2.se.,SE,Falkenberg,,,false,0.96,2019-04-10T09:51:31Z,2015-01-11T13:49:10Z
208.61.202.20,,US,,,,false,0.73,2019-04-10T09:51:35Z,2015-01-11T13:51:40Z
193.126.11.131,193-126-11-131.net.novis.pt.,PT,Lisbon,,,false,0.90,2019-04-10T09:51:34Z,2015-01-11T13:53:47Z
210.202.78.120,dns.dpp.org.tw.,TW,,,,false,0.89,2019-04-10T09:51:36Z,2015-01-11T13:54:44Z
59.124.138.246,59-124-138-246.HINET-IP.hinet.net.,TW,Taoyuan District,dnsmasq-2.48,,false,0.89,2019-04-10T09:51:33Z,2015-01-11T13:55:13Z
89.111.190.24,c335.colo.hc.ru.,RU,,,,false,0.89,2019-04-10T09:51:32Z,2015-01-11T13:55:13Z
193.140.76.10,yunus.mam.gov.tr.,TR,,,,false,0.90,2019-04-10T09:51:39Z,2015-01-11T13:55:40Z
217.64.54.121,121.cl.rdns.acropolistelecom.net.,FR,Paris,dnsmasq-2.45,,false,0.75,2019-04-10T09:51:31Z,2015-01-11T13:57:39Z
212.33.80.231,,PL,Łomża,,,false,0.88,2019-04-10T09:51:32Z,2015-01-11T13:57:49Z
187.210.47.139,customer-187-210-47-139.uninet-ide.com.mx.,MX,Mexico City,dnsmasq-2.76,,false,0.86,2019-04-10T09:51:32Z,2015-01-11T13:58:02Z
114.207.113.104,114-207-113-104.tongkni.co.kr.,KR,,,,false,0.87,2019-04-10T09:51:36Z,2015-01-11T13:59:37Z
185.3.75.225,,GB,,,,false,0.89,2019-04-10T09:51:32Z,2015-01-11T13:59:37Z
218.236.241.132,,KR,Goyang-si,,,true,0.89,2019-04-10T09:51:37Z,2015-01-11T14:01:35Z
219.95.44.145,,MY,,none of your business,,false,0.37,2019-04-10T09:51:34Z,2015-01-11T14:02:16Z
212.16.81.14,,IR,Tehran,Microsoft DNS 6.1.7601 (1DB15EC5),,false,0.86,2019-04-10T09:51:34Z,2015-01-11T14:03:39Z
210.60.80.1,dns.kyu.edu.tw.,TW,,,,false,0.89,2019-04-10T09:51:34Z,2015-01-11T14:03:49Z
89.189.176.146,sweet.211.ru.,RU,Novosibirsk,,,false,0.88,2019-04-10T09:51:33Z,2015-01-11T14:04:00Z
94.126.9.239,94-126-9-239.wifiweb.it.,IT,Breganze,,,false,0.89,2019-04-10T09:51:33Z,2015-01-11T14:04:39Z
115.42.228.246,,SG,Singapore,9.9.4-RedHat-9.9.4-72.el7,,true,0.85,2019-04-10T09:51:36Z,2015-01-11T14:04:59Z
203.66.98.2,ns2.dayo.com.tw.,TW,,,,false,0.90,2019-04-10T09:51:37Z,2015-01-11T14:05:59Z
27.254.55.66,idc-27-254-55-66.csloxinfo.com.,TH,,LOCAL-070323.132242,,false,0.88,2019-04-10T09:51:35Z,2015-01-11T14:06:40Z
122.199.242.13,static.122-199-242-13.nexg.net.,KR,,,,false,0.88,2019-04-10T09:51:39Z,2015-01-11T14:06:59Z
75.117.247.211,h211.247.117.75.static.ip.windstream.net.,US,Concord,dnsmasq-2.76,,false,0.88,2019-04-10T09:51:35Z,2015-01-11T14:08:25Z
218.224.241.242,ns.m-tec.co.jp.,JP,,,,false,0.95,2019-04-10T09:51:36Z,2015-01-11T14:09:55Z
116.94.157.111,116-94-157-111.ppps.bbiq.jp.,JP,Fukuoka,,,false,0.80,2019-04-10T09:51:39Z,2015-01-11T14:13:01Z
209.135.43.4,w216554dnss0001.usi.net.,US,,9.9.9-S7,,false,0.95,2019-04-10T09:51:35Z,2015-01-11T14:13:26Z
203.219.96.46,203-219-96-46.static.tpgi.com.au.,AU,Surry Hills,,,false,0.86,2019-04-10T09:51:36Z,2015-01-11T14:14:14Z
194.231.138.26,lot.halle-net.de.,DE,,,,false,0.96,2019-04-10T09:51:35Z,2015-01-11T14:18:38Z
5.135.148.143,mailhop.la-maison-bleue.fr.,FR,,Microsoft DNS 6.1.7601 (1DB15CD4),,false,0.86,2019-04-10T09:51:35Z,2015-01-11T14:22:47Z
220.128.239.13,220-128-239-13.HINET-IP.hinet.net.,TW,Taipei,,,false,0.84,2019-04-10T09:51:37Z,2015-01-11T14:25:47Z
204.38.88.2,,US,Owosso,,,false,0.88,2019-04-10T09:51:39Z,2015-01-11T14:30:03Z
59.28.140.6,,KR,,,,false,0.91,2019-04-10T09:51:41Z,2015-01-11T14:35:10Z
60.45.74.252,p9252-ipbffx02sapodori.hokkaido.ocn.ne.jp.,JP,Kofu,,,false,0.90,2019-04-10T09:51:38Z,2015-01-11T14:35:39Z
190.196.15.163,,CL,,Microsoft DNS 6.1.7601 (1DB15EC5),,false,0.90,2019-04-10T09:51:39Z,2015-01-11T14:35:42Z
153.19.161.6,dns.apsl.edu.pl.,PL,Gdańsk,9.3.1,,false,0.87,2019-04-10T09:51:36Z,2015-01-11T14:36:31Z
88.149.193.46,88-149-193-46.v4.ngi.it.,IT,Villa Basilica,,,false,0.87,2019-04-10T09:51:37Z,2015-01-11T14:36:46Z
123.220.250.76,p10076-ipbffx02sapodori.hokkaido.ocn.ne.jp.,JP,Tokyo,,,false,0.93,2019-04-10T09:51:42Z,2015-01-11T14:38:01Z
211.181.233.206,,KR,,Microsoft DNS 6.0.6002 (17725FAC),,false,0.89,2019-04-10T09:51:42Z,2015-01-11T14:38:12Z
203.66.98.1,ns1.dayo.com.tw.,TW,,,,false,0.96,2019-04-10T09:51:41Z,2015-01-11T14:41:24Z
181.14.195.114,host114.181-14-195.telecom.net.ar.,AR,,,,false,0.88,2019-04-10T09:51:39Z,2015-01-11T14:42:28Z
200.27.114.228,,CL,,,,false,0.80,2019-04-10T09:51:41Z,2015-01-11T14:42:46Z
195.65.26.20,ns1.kscag.ch.,CH,Zurich,,,false,0.88,2019-04-10T09:51:38Z,2015-01-11T14:47:05Z
188.112.46.4,188-112-46-4.net.hawetelekom.pl.,PL,Żychlin,,,false,0.89,2019-04-10T09:51:38Z,2015-01-11T14:47:06Z
200.216.230.194,,BR,,,,false,0.84,2019-04-10T09:51:39Z,2015-01-11T14:49:40Z
60.32.164.130,,JP,,Microsoft DNS 6.1.7601 (1DB15EC5),,false,0.89,2019-04-10T09:51:40Z,2015-01-11T14:49:46Z
62.77.177.45,,IE,Kildare,dnsmasq-2.48,,false,0.85,2019-04-10T09:51:38Z,2015-01-11T14:50:36Z
78.7.251.131,78-7-251-131-static.albacom.net.,IT,Rome,,,false,0.90,2019-04-10T09:51:46Z,2015-01-11T14:50:45Z
179.184.32.186,stv.static.gvt.net.br.,BR,Novo Hamburgo,,,false,0.79,2019-04-10T09:51:40Z,2015-01-11T14:50:55Z
85.223.154.233,ultima-trade.lv.sovam.net.ua.,UA,,x.x.x,,false,0.76,2019-04-10T09:51:39Z,2015-01-11T14:56:04Z
62.225.1.33,public.ns2.i-motion.de.,DE,Bonn,,,true,0.91,2019-04-10T09:51:41Z,2015-01-11T14:58:02Z
78.102.9.76,78.102.9.76.static.b2b.upcbusiness.cz.,CZ,Prague,,,false,0.89,2019-04-10T09:51:39Z,2015-01-11T14:59:13Z
137.116.208.102,,NL,Amsterdam,Microsoft DNS 6.1.7601 (1DB15D39),,false,0.91,2019-04-10T09:51:39Z,2015-01-11T14:59:40Z
188.165.213.149,ns211392.ip-188-165-213.eu.,FR,,Microsoft DNS 6.1.7601 (1DB15EC5),,false,0.88,2019-04-10T09:51:39Z,2015-01-11T15:06:08Z
59.125.90.50,59-125-90-50.HINET-IP.hinet.net.,TW,Nantou City,,,false,0.87,2019-04-10T09:51:41Z,2015-01-11T15:10:20Z
109.68.24.236,mail2.di-net.it.,IT,,,,false,0.91,2019-04-10T09:51:39Z,2015-01-11T15:11:13Z
216.249.109.20,20.109.249.216.static.CharlotteColo.com.,US,,,,false,0.86,2019-04-10T09:51:43Z,2015-01-11T15:12:32Z
103.3.72.5,fpp.datasafe.com.my.,MY,Shah Alam,,,false,0.89,2019-04-10T09:51:40Z,2015-01-11T15:12:44Z
204.8.88.119,md03.readytechs.com.,US,New York,,,false,0.88,2019-04-10T09:51:43Z,2015-01-11T15:14:43Z
211.220.193.202,,KR,,,,false,0.89,2019-04-10T09:51:45Z,2015-01-11T15:15:21Z
80.178.147.252,80.178.147.252.adsl.012.net.il.,IL,Rishon LeZiyyon,Safelines Ltd,,false,0.73,2019-04-10T09:51:40Z,2015-01-11T15:16:08Z
178.238.36.48,susik.kapsa.cz.,CZ,Prague,9.3.1,,false,0.03,2019-04-10T09:51:40Z,2015-01-11T15:18:05Z
204.8.88.69,md01.readytechs.com.,US,New York,,,false,0.86,2019-04-10T09:51:46Z,2015-01-11T15:19:17Z
62.7.174.146,,GB,Worcester,,,false,0.88,2019-04-10T09:51:40Z,2015-01-11T15:21:34Z
202.30.143.41,nsa.shinbiro.com.,KR,,,,false,0.91,2019-04-10T09:51:44Z,2015-01-11T15:22:01Z
183.179.59.133,183179059133.ctinets.com.,HK,Central,dnsmasq-2.40,,true,0.86,2019-04-10T09:51:41Z,2015-01-11T15:26:10Z
194.14.10.6,,SE,,,,false,0.86,2019-04-10T09:51:41Z,2015-01-11T15:27:29Z
203.153.33.210,ws210-33-153-203.rcil.gov.in.,IN,Kochi,,,false,0.92,2019-04-10T09:51:41Z,2015-01-11T15:27:49Z
192.77.147.202,ns2.hydraulic-supply.com.,US,Pompano Beach,,,false,0.90,2019-04-10T09:51:41Z,2015-01-11T15:30:08Z
80.148.34.131,ns.hcc.de.,DE,Leipzig,,,false,0.89,2019-04-10T09:51:41Z,2015-01-11T15:32:14Z
80.191.174.10,,IR,Zahedan,,,false,0.86,2019-04-10T09:51:46Z,2015-01-11T15:41:22Z
186.67.185.229,,CL,Santiago,,,false,0.88,2019-04-10T09:51:42Z,2015-01-11T15:42:53Z
88.208.192.80,server88-208-192-80.live-servers.net.,GB,,Microsoft DNS 6.0.6002 (17725FAC),,false,0.86,2019-04-10T09:51:41Z,2015-01-11T15:44:17Z
59.120.9.190,59-120-9-190.HINET-IP.hinet.net.,TW,Taipei,,,false,0.90,2019-04-10T09:51:43Z,2015-01-11T15:44:31Z
95.79.30.21,posteh.ru.,RU,Nizhniy Novgorod,Microsoft DNS 6.1.7601 (1DB15EC5),,false,0.88,2019-04-10T09:51:41Z,2015-01-11T15:45:02Z
221.186.90.221,,JP,Katsushika,Microsoft DNS 6.1.7601 (1DB15D39),,false,0.83,2019-04-10T09:51:44Z,2015-01-11T15:45:26Z
103.10.230.15,,TH,Bangkok,,,false,0.88,2019-04-10T09:51:43Z,2015-01-11T15:47:01Z
61.219.175.18,61-219-175-18.HINET-IP.hinet.net.,TW,Taipei,9.4.1,,false,0.87,2019-04-10T09:51:43Z,2015-01-11T15:50:07Z
213.215.217.142,cpeit_trn000561.ia.colt.net.,IT,,,,false,0.89,2019-04-10T09:51:45Z,2015-01-11T15:50:46Z
146.0.113.121,,DE,Markkleeberg,dnsmasq-2.32,,true,0.73,2019-04-10T09:51:42Z,2015-01-11T15:53:38Z
200.169.88.1,ns1.visualbyte.com.br.,BR,,Microsoft DNS 6.0.6001 (17714726),,false,0.89,2019-04-10T09:51:44Z,2015-01-11T15:54:53Z
173.231.98.250,IP-173-231-98-250.static.fibrenoire.ca.,CA,Montreal,,,false,0.88,2019-04-10T09:51:43Z,2015-01-11T15:55:54Z
186.67.63.94,mail.sattelchile.cl.,CL,Santiago,,,false,0.89,2019-04-10T09:51:44Z,2015-01-11T15:57:08Z
216.218.228.102,rayservers-gmbh-ag.gigabitethernet3-8.core1.fmt2.he.net.,US,Aukum,,,false,0.76,2019-04-10T09:51:47Z,2015-01-11T15:58:15Z
210.102.252.3,,KR,,,,false,0.89,2019-04-10T09:51:48Z,2015-01-11T15:58:34Z
190.223.63.100,,PE,Arequipa,,,false,0.89,2019-04-10T09:51:44Z,2015-01-11T15:59:12Z
61.67.177.10,61-67-177-host10.kbtelecom.net.tw.,TW,,Microsoft DNS 6.1.7601 (1DB15EC5),,false,0.89,2019-04-10T09:51:45Z,2015-01-11T16:00:42Z
62.148.13.133,,RU,Moscow,,,false,0.96,2019-04-10T09:51:43Z,2015-01-11T16:01:52Z
186.236.78.114,186.236.78.114.nipbr.com.,BR,São José dos Campos,,,false,0.87,2019-04-10T09:51:45Z,2015-01-11T16:03:30Z
173.212.50.166,ns2.efpsb.k12.la.us.,US,Napoleonville,Microsoft DNS 6.0.6002 (17725FAC),,false,0.80,2019-04-10T09:51:44Z,2015-01-11T16:03:47Z
74.208.158.246,www.biadiagnostics.com.,US,Wayne,,,false,0.87,2019-04-10T09:51:44Z,2015-01-11T16:04:19Z
203.158.26.141,,MY,,,,false,0.89,2019-04-10T09:51:44Z,2015-01-11T16:05:49Z
218.102.1.7,tswc2a007.netvigator.com.,HK,,,,false,0.93,2019-04-10T09:51:45Z,2015-01-11T16:13:32Z
178.20.244.76,remote.rea-sallanches.com.,FR,Passy,Microsoft DNS 6.1.7601 (1DB15EC5),,false,0.89,2019-04-10T09:51:44Z,2015-01-11T16:15:20Z
116.12.161.245,,SG,Singapore,Microsoft DNS 6.1.7601 (1DB15D39),,false,0.89,2019-04-10T09:51:46Z,2015-01-11T16:15:34Z
185.56.172.138,host-185-56-172-138.warszawa.virtuaoperator.pl.,PL,Warsaw,,,false,0.91,2019-04-10T09:51:44Z,2015-01-11T16:16:27Z
94.23.163.114,bounces.elasticemail.net.,DE,Saarbrücken,,,false,0.91,2019-04-10T09:51:44Z,2015-01-11T16:20:27Z
109.228.23.22,server109-228-23-22.live-servers.net.,GB,,Microsoft DNS 6.1.7601 (1DB15EC5),,false,0.90,2019-04-10T09:51:44Z,2015-01-11T16:27:02Z
46.13.5.26,,CZ,Sakvice,,,false,0.88,2019-04-10T09:51:44Z,2015-01-11T16:27:12Z
211.35.76.100,,KR,,,,false,0.88,2019-04-10T09:51:50Z,2015-01-11T16:28:41Z
181.49.38.186,,CO,Bogotá,,,false,0.86,2019-04-10T09:51:45Z,2015-01-11T16:28:47Z
62.219.45.200,dns.scepia.com.,IL,Ness Ziona,9.9.4-RedHat-9.9.4-50.el7_3.1,,true,0.90,2019-04-10T09:51:44Z,2015-01-11T16:31:53Z
46.37.4.202,host202-4-37-46.serverdedicati.aruba.it.,IT,Arezzo,Microsoft DNS 6.0.6002 (1772487D),,false,0.89,2019-04-10T09:51:44Z,2015-01-11T16:37:10Z
187.120.64.42,187-120-64-42.pso-wr.mastercabo.com.br.,BR,,,,false,0.85,2019-04-10T09:51:46Z,2015-01-11T16:38:58Z
41.208.16.161,41-208-16-161.mtnns.net.,ZA,,Microsoft DNS 6.1.7601 (1DB15EC5),,false,0.88,2019-04-10T09:51:46Z,2015-01-11T16:39:25Z
190.82.96.187,190-82-96-187.static.tie.cl.,CL,Santiago,,,false,0.86,2019-04-10T09:51:46Z,2015-01-11T16:39:48Z
103.21.44.80,,MY,Kuala Lumpur,,,false,0.89,2019-04-10T09:51:46Z,2015-01-11T16:40:46Z
60.250.64.216,60-250-64-216.HINET-IP.hinet.net.,TW,Taipei,,,false,0.96,2019-04-10T09:51:46Z,2015-01-11T16:40:55Z
207.172.157.201,dist.lnh.mail.rcn.net.,US,,8.3.4-REL,,false,0.82,2019-04-10T09:51:45Z,2015-01-11T16:41:20Z
195.189.24.132,,SE,Stockholm,,,false,0.87,2019-04-10T09:51:49Z,2015-01-11T16:42:55Z
89.87.130.163,static-qvn-qvs-130163.business.bouyguestelecom.com.,FR,Auch,,,false,0.74,2019-04-10T09:51:48Z,2015-01-11T16:44:28Z
80.95.97.42,42.97.95.80.static.b26.cz.,CZ,Prague,,,false,0.94,2019-04-10T09:51:45Z,2015-01-11T16:44:32Z
218.32.66.3,eip.chi.com.tw.,TW,Hsinchu,,,false,0.87,2019-04-10T09:51:50Z,2015-01-11T16:45:06Z
210.249.76.224,aa2011070158d2f94ce0.userreverse.dion.ne.jp.,JP,,,,false,0.93,2019-04-10T09:51:47Z,2015-01-11T16:46:33Z
5.32.39.2,,AE,Dubai,,,false,0.87,2019-04-10T09:51:49Z,2015-01-11T16:47:29Z
59.120.20.61,hsmail.hs3c.com.tw.,TW,Taipei,Microsoft DNS 6.1.7601 (1DB15EC5),,false,0.87,2019-04-10T09:51:49Z,2015-01-11T16:49:16Z
195.67.175.66,,SE,Bunkeflostrand,,,false,0.89,2019-04-10T09:51:46Z,2015-01-11T16:49:56Z
210.60.253.1,,TW,,9.9.4-RedHat-9.9.4-29.el7_2.4,,true,0.90,2019-04-10T09:51:49Z,2015-01-11T16:51:14Z
89.25.240.230,host-89.25.240.230.static.3s.pl.,PL,,,,false,0.91,2019-04-10T09:51:46Z,2015-01-11T16:51:23Z
37.187.182.248,248.ip-37-187-182.eu.,FR,,,,false,0.87,2019-04-10T09:51:46Z,2015-01-11T16:52:15Z
195.110.24.248,ns1.dfz.bg.,BG,Razgrad,,,false,0.91,2019-04-10T09:51:46Z,2015-01-11T16:53:19Z
203.171.33.150,203-171-33-150.xtreme.net.nz.,NZ,Wellington,,,false,0.89,2019-04-10T09:51:48Z,2015-01-11T16:54:56Z
152.101.123.194,152-101-123-194.static.hk.net.,HK,,,,false,0.88,2019-04-10T09:51:49Z,2015-01-11T16:54:57Z
62.160.253.142,,FR,,,,false,0.87,2019-04-10T09:51:50Z,2015-01-11T16:58:35Z
116.48.157.204,116-48-157-204.static.netvigator.com.,HK,Wanchai,ZyWALL DNS,,false,0.85,2019-04-10T09:51:47Z,2015-01-11T17:03:30Z
209.211.254.18,,US,Rock Springs,Microsoft DNS 6.1.7601 (1DB15D39),,false,0.88,2019-04-10T09:51:47Z,2015-01-11T17:04:05Z
217.117.176.244,krasgmu.krsn.ru.,RU,,,,false,0.90,2019-04-10T09:51:47Z,2015-01-11T17:05:02Z
115.178.65.48,,KR,Gangseo-gu,,,false,0.89,2019-04-10T09:51:56Z,2015-01-11T17:09:10Z
66.199.229.218,66-199-229-218.reverse.ezzi.net.,US,Katy,Microsoft DNS 6.0.6002 (17725FAC),,false,0.86,2019-04-10T09:51:47Z,2015-01-11T17:09:13Z
220.89.62.5,mail.nowitech.com.,KR,Daegu,,,false,0.94,2019-04-10T09:51:51Z,2015-01-11T17:10:19Z
178.210.42.50,,RU,Voronezh,,,false,0.88,2019-04-10T09:51:47Z,2015-01-11T17:11:26Z
62.48.241.226,,PT,Alfragide,,,false,0.96,2019-04-10T09:51:48Z,2015-01-11T17:12:40Z
203.251.183.5,,KR,Seoul,,,false,0.89,2019-04-10T09:51:52Z,2015-01-11T17:16:47Z
89.251.147.98,mail.tnv.ru.,RU,Kazan’,Microsoft DNS 6.1.7601 (1DB15D39),,false,0.92,2019-04-10T09:51:48Z,2015-01-11T17:16:47Z
220.87.253.119,,KR,,,,false,0.89,2019-04-10T09:51:52Z,2015-01-11T17:16:50Z
46.20.159.27,46-20-159-27.static.doratelekom.com.,TR,,,,false,0.91,2019-04-10T09:51:48Z,2015-01-11T17:17:36Z
179.40.31.253,179-40-31-253.mrse.com.ar.,AR,Bahía Blanca,,,false,0.82,2019-04-10T09:51:49Z,2015-01-11T17:18:57Z
112.169.182.143,,KR,Gangdong-gu,,,false,0.89,2019-04-10T09:51:52Z,2015-01-11T17:20:30Z
81.12.146.218,,RO,,,,false,0.90,2019-04-10T09:51:48Z,2015-01-11T17:25:12Z
213.16.56.132,,BG,Burgas,,,false,0.91,2019-04-10T09:51:48Z,2015-01-11T17:27:19Z
200.27.50.58,,CL,Santiago,,,false,0.57,2019-04-10T09:51:50Z,2015-01-11T17:31:47Z
62.97.123.106,,ES,Madrid,,,false,0.90,2019-04-10T09:51:49Z,2015-01-11T17:32:02Z
83.228.74.163,83-228-74-163.ip.btc-net.bg.,BG,,,,false,0.17,2019-04-10T09:51:49Z,2015-01-11T17:37:12Z
27.111.240.124,,AU,Surry Hills,dnsmasq-2.70,,false,0.89,2019-04-10T09:51:50Z,2015-01-11T17:38:23Z
62.48.241.227,mail1.igamaot.gov.pt.,PT,Alfragide,,,false,0.96,2019-04-10T09:51:52Z,2015-01-11T17:38:25Z
85.30.242.219,,RU,Moscow,,,false,0.80,2019-04-10T09:51:53Z,2015-01-11T17:38:46Z
173.228.207.114,ns2.axesapr.com.,PR,,,,false,0.87,2019-04-10T09:51:53Z,2015-01-11T17:38:47Z
62.97.123.107,,ES,Madrid,,,false,0.90,2019-04-10T09:51:49Z,2015-01-11T17:39:15Z
158.75.17.87,msdnaa.chem.uni.torun.pl.,PL,Toruń,,,false,0.73,2019-04-10T09:51:49Z,2015-01-11T17:39:46Z
212.235.91.172,dsl212-235-91-172.bb.netvision.net.il.,IL,Tel Aviv,nvdns,,true,0.79,2019-04-10T09:51:54Z,2015-01-11T17:41:25Z
201.234.130.27,201-234-130-27.static.impsat.net.ar.,AR,Rivadavia,9.2.4,,false,0.89,2019-04-10T09:51:50Z,2015-01-11T17:41:44Z
148.243.155.60,na-148-243-155-60.static.avantel.net.mx.,MX,,,,false,0.81,2019-04-10T09:51:51Z,2015-01-11T17:42:43Z
188.241.212.219,188-241-212-219.starnetmedia.ro.,RO,,,,false,0.90,2019-04-10T09:51:49Z,2015-01-11T17:45:13Z
89.255.2.228,ns1.solidsolutions.eu.,NL,Zaandam,,,false,0.89,2019-04-10T09:51:50Z,2015-01-11T17:49:22Z
1.235.57.49,,KR,Seongnam-si,,,false,0.42,2019-04-10T09:51:57Z,2015-01-11T17:52:10Z
